,dice,iou,voe,rvd,assd,msd
0,0.947427580807516,0.900106789359317,0.09989321064068302,-0.05850962765120054,0.6565109903211633,116.75263062480649
1,0.9412108226634025,0.8889501732828764,0.1110498267171236,-0.06922714152507094,0.5305517509161155,50.37308565097386
